1	0	0
2	0	0
3	2	0.005
4	0	0
5	0	0
6	6	0.015
7	0	0
8	8	0.02
9	9	0.0225
10	9	0.0225
11	10	0.025
12	9	0.0225
13	12	0.03
14	10	0.025
15	13	0.0325
16	12	0.03
17	12	0.03
18	15	0.0375
19	17	0.0425
20	17	0.0425
21	15	0.0375
22	15	0.0375
23	17	0.0425
24	17	0.0425
25	19	0.0475
26	18	0.045
27	19	0.0475
28	21	0.0525
29	21	0.0525
30	22	0.055
