1	0	0
2	1	0.0025
3	1	0.0025
4	1	0.0025
5	1	0.0025
6	0	0
7	1	0.0025
8	1	0.0025
9	1	0.0025
10	1	0.0025
11	1	0.0025
12	0	0
13	1	0.0025
14	0	0
15	1	0.0025
16	1	0.0025
17	1	0.0025
18	0	0
19	0	0
20	0	0
21	1	0.0025
22	0	0
23	0	0
24	0	0
25	0	0
26	1	0.0025
27	0	0
28	0	0
29	0	0
30	0	0
