1	0.414464	0.110085	0.0872263
2	0.429231	0.463577	0.398319
3	0.400034	0.605637	0.638067
4	0.349862	0.71876	0.650847
5	0.344031	0.746351	0.670234
6	0.367019	0.725337	0.749767
7	0.310093	0.798027	0.698803
8	0.356615	0.759192	0.736987
9	0.352966	0.77695	0.754358
10	0.435439	0.704322	0.773311
11	0.409892	0.794707	0.704541
12	0.311184	0.73658	0.759383
13	0.332536	0.728594	0.776041
14	0.334172	0.749483	0.771729
15	0.281441	0.728469	0.795273
16	0.274142	0.71876	0.762826
17	0.318483	0.802819	0.713444
18	0.29604	0.73658	0.725789
19	0.352421	0.785061	0.718469
20	0.387994	0.709051	0.707984
21	0.273051	0.746289	0.702246
22	0.329432	0.73824	0.784509
23	0.357161	0.739775	0.716887
24	0.350407	0.755872	0.753924
25	0.413541	0.675196	0.720764
26	0.352421	0.705919	0.729667
27	0.295495	0.733386	0.712296
28	0.269947	0.767241	0.755506
29	0.394748	0.862543	0.637353
30	0.393657	0.788318	0.733544
31	0.396761	0.767366	0.713878
32	0.400411	0.760915	0.696507
33	0.397852	0.785061	0.696073
34	0.333627	0.746289	0.769434
35	0.351875	0.702725	0.760965
36	0.356615	0.691356	0.759383
37	0.29969	0.718822	0.786804
38	0.338367	0.746226	0.734258
39	0.340926	0.767303	0.701098
40	0.375409	0.786658	0.708419
41	0.379604	0.760789	0.782927
42	0.341472	0.815722	0.714591
43	0.344576	0.828688	0.694925
44	0.340926	0.778609	0.723494
45	0.363369	0.799624	0.744742
46	0.348226	0.81093	0.69995
47	0.370123	0.862668	0.640517
48	0.311729	0.80761	0.683293
49	0.345667	0.789853	0.766704
50	0.352421	0.830285	0.729667
51	0.314288	0.783464	0.739717
52	0.367564	0.807673	0.696073
53	0.326873	0.75108	0.750481
54	0.329432	0.726934	0.795707
55	0.323223	0.689696	0.801445
56	0.380149	0.741372	0.751629
57	0.340381	0.741497	0.777188
58	0.391098	0.755935	0.7891
59	0.344576	0.73824	0.750915
60	0.352966	0.743032	0.720764
61	0.375409	0.80927	0.697221
62	0.36081	0.789853	0.688318
63	0.375954	0.767241	0.67712
